"date","patch","sm30","sm60","sm90"
2020-09-24,105,7.08550818614564,5.03589776417406,9.216773180559
2020-09-24,115,11.7534468233535,7.74228564955016,5.06169554361744
2020-09-25,21,11.5857357509464,11.3986666168369,16.023342363282
2020-09-25,49,12.9789170923619,10.6239568045671,15.3258881331592
2020-09-25,51,NA,6.94315640488373,6.93874002756207
2020-09-25,73,14.3641918875725,12.0567119010919,16.2155568433444
2020-09-25,76,10.5300835744655,7.15232141569123,4.22403842494303
2020-09-25,81,13.2788070418866,9.99655348941912,15.8384457187731
2020-09-25,89,NA,8.99931373309787,11.0755222658516
2020-09-25,95,7.88104301268198,6.87497181255489,6.02126531899828
2020-09-25,102,5.97141768246825,5.40162863921963,7.98129958741319
2020-09-25,105,7.07006864533238,5.05525752264098,9.25339602623996
2020-09-25,115,11.741085105899,7.73966652642819,5.06739016037886
2020-09-26,21,11.1815004807481,11.4076301352095,15.7138376773841
2020-09-26,49,13.3682236197808,10.6114642372212,15.3318602493948
2020-09-26,51,13.2809845966742,6.92203404051042,6.92466227986689
2020-09-26,60,NA,NA,4.15057761468258
2020-09-26,73,14.2824487638763,12.0667723401273,16.2325669391223
2020-09-26,76,10.4843958606366,7.12994781534864,4.226209032507
2020-09-26,81,13.8331872531845,9.99464237120229,15.8571943371816
2020-09-26,89,NA,9.04317588467057,10.8232571083494
2020-09-26,95,7.76897406355168,7.0009575851384,6.05884986925747
2020-09-26,102,5.98703483541242,5.42249677291451,7.9742990004599
2020-09-26,105,7.28667523828839,4.99410250380819,9.27456931017093
2020-09-26,115,11.6960335074571,7.5886956399086,5.0613435961826
2020-09-27,21,24.6011887161003,11.3803490139282,15.6331591812597
2020-09-27,49,21.9893136806459,10.5567434424619,15.3405988402884
2020-09-27,51,14.1227091766986,6.9431978212921,6.90064256551648
2020-09-27,60,NA,NA,4.35897794712274
2020-09-27,73,15.8612176896015,12.0478288683028,16.2458229876093
2020-09-27,76,NA,NA,4.22432289264452
2020-09-27,81,19.6263585055229,9.97333933711823,15.8564625795368
2020-09-27,89,15.0937674540093,9.11670812240273,10.8578995241874
2020-09-27,95,NA,NA,6.04429044484473
2020-09-27,102,NA,5.54157872363609,7.98180117558231
2020-09-27,105,NA,5.14248957005691,9.26638135177095
2020-09-27,115,NA,7.71250714939234,5.04844290630005
2020-09-28,19,NA,9.7400086889331,10.3358269249956
2020-09-28,21,24.7357347412402,11.3387856406547,15.6427479619555
2020-09-28,49,21.9771521114422,10.5179968829481,15.3339212667116
2020-09-28,51,NA,7.10398149005862,6.87822594722278
2020-09-28,60,NA,NA,4.17373320717593
2020-09-28,66,NA,8.55936567661834,11.0919778140578
2020-09-28,73,22.0128376838396,12.0298847133466,16.2512625698394
2020-09-28,76,22.2727483840983,10.5797688980407,4.22423062309531
2020-09-28,81,20.2467808083812,9.94258730973364,15.839009863405
2020-09-28,89,15.1207593008297,9.10770696302751,10.8644133388378
2020-09-28,95,NA,10.0565605565377,6.23799720597724
2020-09-28,102,17.145531252604,6.4384704042835,8.01766915950843
2020-09-28,105,12.7551508369519,5.91353416714057,9.2571010522957
2020-09-28,115,18.0348240413279,9.16011867108354,5.02263981361689
2020-09-29,12,15.396709273224,9.35671716493107,11.613932937227
2020-09-29,19,23.2698395346625,9.69225862862346,10.3071917223841
2020-09-29,21,24.5185334111935,11.3913322618269,15.7899861009785
2020-09-29,49,21.9055269003326,10.5350098852945,15.3365432858064
2020-09-29,51,NA,7.61833295483986,6.86339049814585
2020-09-29,60,17.4748728137449,NA,4.35897794712274
2020-09-29,66,17.9224938307377,8.59173708307652,10.0849872055172
2020-09-29,73,22.3825716415024,12.0403656917551,16.2532415799525
2020-09-29,76,19.1924772663231,11.118831979116,4.22273965937235
2020-09-29,81,20.6312816458747,9.95989827820053,15.8374526537871
2020-09-29,89,15.1379104536014,9.2173262391337,11.206601337285
2020-09-29,95,14.1640652735883,10.1651160522504,7.05611494467256
2020-09-29,102,16.7070138744001,6.65906003483479,8.02836565931064
2020-09-29,105,12.8141613811289,6.22769042380114,9.26794800228412
2020-09-29,115,17.6854027640662,10.4313089710408,4.99958989294656
2020-09-30,12,16.5309027475614,9.39932722747364,11.6437063831131
2020-09-30,19,23.4374539492155,9.65872823912934,10.2995111879187
2020-09-30,21,24.1522234693876,11.6206854032049,15.8497314514922
2020-09-30,49,21.6592243883286,10.5352852120845,15.3423577044951
2020-09-30,51,13.4173680726325,7.72989717407455,6.89513838318384
2020-09-30,66,18.0449499455394,8.61973319679635,10.0790247888249
2020-09-30,73,22.4250194940891,12.0368259118994,16.2532646939149
2020-09-30,76,19.0409424630228,11.2092118028055,4.21749101852055
2020-09-30,81,20.3079991342396,9.96017290495015,15.8348167342604
2020-09-30,89,15.1175351220768,9.25463260662191,11.1590086967489
2020-09-30,95,13.2732760645753,10.2335804448726,7.96266211121845
2020-09-30,102,16.2019719518441,6.68163911188229,8.05785417571119
2020-09-30,105,12.5013657411253,6.39390616990315,9.25516714175249
2020-09-30,115,17.3697566086108,10.9924807462487,5.01633214845902
2020-10-01,12,17.1721190359935,9.36820678991211,11.6447817460965
2020-10-01,19,23.3895641164861,9.67738638254971,10.301160459441
2020-10-01,21,23.7245118550741,11.8647902758092,15.6304618268677
2020-10-01,49,21.4669681939183,10.5461449644479,15.3337411257739
2020-10-01,51,13.3370691713125,7.76428512348668,6.90428570525808
2020-10-01,66,18.362442469722,8.60708990631129,10.1071999489325
2020-10-01,73,22.5073321680747,12.0250347187327,16.2566914376416
2020-10-01,76,18.5145289567067,11.557355305778,4.22490400047976
2020-10-01,81,20.0987182431205,10.0201209804743,15.8336922472941
2020-10-01,89,15.5746640346715,9.3817511384715,11.1845435422832
2020-10-01,95,13.0015198916214,9.81268091942552,8.15382885079518
2020-10-01,102,15.6184595566236,6.69196488181885,8.06791569906206
2020-10-01,105,12.318548575871,6.59589857045596,9.25566030230461
2020-10-01,115,17.1034824207508,10.6353100295372,5.00233847740919
2020-10-02,12,17.6870956085203,9.36232943236559,11.6593247673262
2020-10-02,19,24.2058162709127,9.64594680863322,10.3303779195309
2020-10-02,21,23.5032360434925,12.0119879334087,15.8252961779803
2020-10-02,49,21.4804081608887,10.5516486175008,15.3411182679441
2020-10-02,51,13.1703183570144,7.76772391855069,6.92686494565314
2020-10-02,66,18.5056103826692,8.60399841722351,10.1046716686049
2020-10-02,73,22.5796503266723,12.0341172192601,16.2578764820506
2020-10-02,76,18.3415296713295,11.567228631844,4.23455413421201
2020-10-02,81,19.9928310733853,10.1401193413133,15.8418692774783
2020-10-02,89,15.7239268381569,9.56560529755113,10.8481945423413
2020-10-02,95,12.9496903468792,9.84553658189177,8.33374293544051
2020-10-02,102,15.4472594756818,6.79310196418978,8.07591769636422
2020-10-02,105,12.270710947211,6.70227628648875,9.25334784130347
2020-10-02,115,17.0055610602004,10.6431829477011,5.0079219044182
2020-10-03,12,18.1063216920199,9.35136219150546,11.6520012289567
2020-10-03,19,24.154617505478,9.66158918329926,10.3141210590413
2020-10-03,21,23.3014853112087,12.1458411891835,15.6653476076923
2020-10-03,49,21.4258059549159,10.555784693717,15.3443312440877
2020-10-03,51,12.8955047091822,7.78790620663699,6.97226560109746
2020-10-03,60,NA,9.62064670024299,4.35897794712274
2020-10-03,66,18.5548694202505,8.60733913980049,10.1146562086572
2020-10-03,73,22.6998990568594,12.0232015792801,16.256057828675
2020-10-03,76,18.2130733089387,11.5760057963981,4.22481848703633
2020-10-03,81,19.9460935959476,10.3661376962815,15.8437868544605
2020-10-03,89,15.6171046803199,9.64190974311537,10.8640355533826
2020-10-03,95,12.9018130246013,9.94406508423725,8.48417950295317
2020-10-03,102,15.3811806190788,6.82389442226674,8.10405019461705
2020-10-03,105,12.2626983698404,6.79777533202071,9.25504518684459
2020-10-03,115,16.9115497114311,10.7800971462361,5.01052851930451
2020-10-04,12,18.306414971163,9.34117000826577,11.6765700428507
2020-10-04,19,24.0782793762415,9.67864938451349,10.2980510100474
2020-10-04,21,23.0255707556838,12.3159637902355,15.7498942568123
2020-10-04,49,21.2951669091528,10.5983747414034,15.3415019192257
2020-10-04,51,12.6327310394313,7.79598325588708,6.97572239484908
2020-10-04,60,17.553522062179,9.66591894655441,4.35897794712274
2020-10-04,66,18.5535440478758,8.6237144272421,10.1168185620657
2020-10-04,73,22.6903913413463,12.0409722859642,16.2523407292769
2020-10-04,76,18.0068518862738,11.569206988861,4.22697512929429
2020-10-04,81,19.6921243953165,10.5824730017113,15.8497615361064
2020-10-04,89,15.6142859457294,9.75040403621455,10.9390866323884
2020-10-04,95,12.7941056631874,9.97049080494858,8.60904078696168
2020-10-04,102,15.2013840348052,6.97384909550094,8.12162220229502
2020-10-04,105,12.2165662742537,6.87991990708552,9.26358904365451
2020-10-04,115,16.7643205628211,10.880779586653,5.02278204232657
2020-10-05,12,18.5093729250134,9.33426669343771,11.64919434263
2020-10-05,19,23.9291046368108,9.68263867495337,10.3119585251676
2020-10-05,21,22.6751846541562,12.3867814416853,15.8097538341428
2020-10-05,49,20.992461834267,10.6034012039457,15.3551008819051
2020-10-05,51,12.1278059908498,7.78876263793401,6.97460255863015
2020-10-05,60,17.3352191400248,9.52964301491221,4.33913029641415
2020-10-05,66,18.5570108889089,8.60239111277367,10.1135813434678
2020-10-05,73,22.662231858428,12.0505340151185,16.262682026375
2020-10-05,76,17.8096965319661,11.569279933656,4.24067974960017
2020-10-05,81,19.5040950415166,10.7842096214914,15.8345714151602
2020-10-05,89,15.5711236738141,9.79153111648595,10.8211562258207
2020-10-05,95,12.5623155696377,9.92977955457447,8.64843472302001
2020-10-05,102,14.9801239355463,6.949493162559,8.11604732709573
2020-10-05,105,12.1446719740628,6.89402173515404,9.27470747589778
2020-10-05,115,16.5592953550826,10.9123827166777,5.02356461607605
2020-10-06,12,18.5976758443754,9.29622901647666,11.6564930249594
2020-10-06,19,23.7543855116799,9.69609293925656,10.3217489383705
2020-10-06,21,22.3543002439457,12.4722709485437,15.7651535246153
2020-10-06,49,20.7077677892554,10.5974505880444,15.3470825205756
2020-10-06,51,11.8522712564935,7.7775993847518,6.97665616122666
2020-10-06,60,17.1745515918103,8.17243758234646,4.30921070355494
2020-10-06,66,18.5438810137442,8.58804331035327,10.1116449687838
2020-10-06,73,22.5644833504131,12.0354671638865,16.2606310006048
2020-10-06,76,17.3588389885672,11.5523388274591,4.31103232111941
2020-10-06,81,19.3244613757197,10.8828099736619,15.8330541560605
2020-10-06,89,15.4378876594819,9.81472555129136,10.8240984291443
2020-10-06,95,12.3955508884206,9.82265392656051,8.67745179765958
2020-10-06,102,14.6709553214387,6.88509041436211,8.10613193718302
2020-10-06,105,12.0638346882309,6.88328878010172,9.27260202633331
2020-10-06,115,16.3292558189849,10.9286296049819,5.01127111801187
2020-10-07,12,18.619730394386,9.29613919985833,11.6547352079752
2020-10-07,19,23.4777849773685,9.72682796566941,10.3286891925742
2020-10-07,21,21.9881610135128,12.6245101776613,15.7409542155047
2020-10-07,49,20.4518207131771,10.6257605990549,15.3431360636944
2020-10-07,51,11.4412273185384,7.76184402979014,6.97675036785633
2020-10-07,60,17.0068291950282,8.18707118863644,4.31201449192496
2020-10-07,66,18.516544681395,8.57771497696113,10.1001223828977
2020-10-07,73,22.4414327354513,12.0412341628987,16.2547205740358
2020-10-07,76,17.0974925482478,11.5115866670981,4.33914092048822
2020-10-07,81,19.1120385861311,11.0097470077515,15.8224301004734
2020-10-07,89,15.313622420457,9.84064714567728,10.9234525016023
2020-10-07,95,12.2852693909819,9.77599358061408,8.67626843809925
2020-10-07,102,14.3051014010938,6.87349555913265,8.13280506365007
2020-10-07,105,11.9459817937198,6.93406160851792,9.26769098301458
2020-10-07,115,16.1944822923239,10.93222935948,4.99426607592437
2020-10-08,12,18.6063509883416,9.28676761338281,11.6609912138309
2020-10-08,19,23.2187170138141,9.75958146083485,10.3524248476486
2020-10-08,21,21.7032674390089,12.6753466888758,15.7028531321767
2020-10-08,49,20.4101156988515,10.6675394377701,15.3393250007129
2020-10-08,51,11.2819238473137,7.73367559398922,7.00622820145893
2020-10-08,60,16.8984493742286,8.40136092373426,4.20967621641934
2020-10-08,66,18.4911913158138,8.56551402628515,10.096885646389
2020-10-08,73,22.3391735705495,12.0394142858006,16.2515399387037
2020-10-08,76,16.9368248682967,11.3744527954231,4.4173155241752
2020-10-08,81,19.0666636053515,11.1626002110888,15.8259882476302
2020-10-08,89,15.2826070799356,9.92924701316042,11.0009293922508
2020-10-08,95,12.2162076662884,9.69617651331242,8.69377029741253
2020-10-08,102,14.2008251549878,6.89031657269343,8.138990914575
2020-10-08,105,11.9522099944338,6.97758966545857,9.26677404530474
2020-10-08,115,16.0750160746766,10.890998905659,5.01176611786567
2020-10-09,12,18.6149937616511,9.26212321957762,11.6599651696468
2020-10-09,19,23.1418936167627,9.77302950441283,10.3431048473283
2020-10-09,21,21.4901596665071,12.7264878925541,15.5895046840126
2020-10-09,49,20.6256450406517,10.6872294578501,15.3394465093751
2020-10-09,51,11.3228878478903,7.73435759228339,7.0131781418682
2020-10-09,59,NA,10.4463843977328,9.94513426292202
2020-10-09,60,16.9055669735531,8.49303246162174,4.16138355784614
2020-10-09,66,18.4686483078974,8.5550481981671,10.1006658412881
2020-10-09,73,22.3311784609141,12.0430000733911,16.2677449609903
2020-10-09,76,16.9340286557589,11.1537712209824,4.44956885519698
2020-10-09,81,19.1413923376217,10.8670285261527,15.8137421516708
2020-10-09,89,15.3281842330374,9.95389690083552,10.9689644788648
2020-10-09,95,12.3174568631028,9.57331261105466,8.62602680895663
2020-10-09,96,NA,4.11158137801562,8.00850357179038
2020-10-09,102,14.173721789319,6.87366221725367,8.12921260836613
2020-10-09,105,11.9851314367895,6.99732295704963,9.2656901173415
2020-10-09,115,16.1114203244281,10.8844068394294,5.0062221507132
2020-10-10,12,18.6227422434077,9.27684816113592,11.6530357060852
2020-10-10,19,23.1743884683574,9.81305295235534,10.3576998428894
2020-10-10,49,21.0124568590297,10.7140612389603,15.3409142410026
2020-10-11,12,18.741488498871,9.24049080194959,11.6595106827635
2020-10-11,19,23.153442123001,9.85096582654592,10.3586331395423
2020-10-11,49,20.784830809964,10.7032067391961,15.3419300237619
2020-10-12,12,18.7412628134494,9.16999069836291,11.6447335921347
2020-10-12,19,23.0989055738465,9.88973943330298,10.3462801366474
2020-10-12,49,20.5612291193059,10.667413091101,15.3303713742935
2020-10-13,12,18.7910288672757,9.11007135639912,11.6349148065322
2020-10-13,19,23.0508429315704,9.91272622247347,10.3490425522485
2020-10-13,21,22.2852403986138,13.7375038439357,15.5831485568213
2020-10-13,49,20.3132953155077,10.6107414418319,15.2760494437857
2020-10-13,51,11.1154046176127,7.7263045209629,7.02255637470963
2020-10-13,59,NA,10.1942333471423,8.62709183413657
2020-10-13,60,16.8987002923745,7.12776086085122,4.31266676213604
2020-10-13,66,18.4887845893375,8.48620926324077,10.092887776761
2020-10-13,73,22.5659644395733,11.9568583713614,16.2735207252437
2020-10-13,76,16.7652554926492,11.0102655975291,3.71326679609238
2020-10-13,81,19.2288287456246,11.5724525196243,15.7532266338687
2020-10-13,89,15.3836463517692,10.1427042622893,10.8680204541911
2020-10-13,95,12.1394255153283,9.60922807514709,8.64834551947478
2020-10-13,96,NA,4.17780074439435,7.95965622180212
2020-10-13,102,14.1532487543524,6.843843208345,8.08617524530476
2020-10-13,105,12.0795680895691,7.1569462544632,9.25687127208346
2020-10-13,115,15.9937379322385,10.9106600045208,4.60619028246749
2020-10-14,12,18.7901929251825,9.0830710461642,11.6408527863396
2020-10-14,19,23.1948070216713,NA,10.3347614799335
2020-10-14,21,22.2539103052339,14.4167537826668,NA
2020-10-14,49,20.1534736585699,10.244481847232,14.0003931906164
2020-10-14,51,NA,7.79285165256058,7.02255637470963
2020-10-14,59,19.059359665261,10.2886975644165,8.84865289649831
2020-10-14,60,16.8655450138887,6.97224360631613,4.45226010564796
2020-10-14,66,18.5562162768473,8.4718720524288,10.0809073913219
2020-10-14,73,23.4899627852565,11.9449313949903,16.2771485382029
2020-10-14,76,16.7845639976493,11.0373120310611,3.70798383328022
2020-10-14,81,20.5845156903906,11.7168111833541,15.7629383787645
2020-10-14,89,15.3561715202246,10.1321916970115,11.0155096576552
2020-10-14,95,12.2126115745263,9.65990150615418,8.68062337787474
2020-10-14,96,17.2627748495685,4.25407218986344,7.94100412807662
2020-10-14,102,14.1526145706488,6.75742855426119,8.04842043210387
2020-10-14,105,11.9270189859216,7.21670413594799,9.26053680595338
2020-10-14,114,16.1854623834156,12.7462768924151,NA
2020-10-14,115,15.978049227334,10.8478048879177,4.61649371206719
2020-10-15,12,27.6828983535544,9.06090684963704,11.6403519300534
2020-10-15,51,NA,7.90815061175914,7.03000614463467
2020-10-15,59,19.1108359733164,10.2607316737415,8.37986136644662
2020-10-15,60,NA,12.7724573720196,4.30848237577816
2020-10-15,66,21.5631761670457,8.47877545756686,10.0821635835924
2020-10-15,73,28.0527625508814,NA,15.8662102813948
2020-10-15,76,NA,NA,3.71077770784435
2020-10-15,81,24.2109743002244,11.9580995724825,15.7562375548353
2020-10-15,89,NA,12.4504003450871,10.7835742444578
2020-10-15,95,17.1762986789655,NA,10.3554412482107
2020-10-15,96,NA,11.4317474843354,7.95195726620633
2020-10-15,102,NA,10.7623638167807,8.55175170712043
2020-10-15,105,NA,11.5191165207577,9.2835959304946
2020-10-15,114,NA,12.8231140734043,NA
2020-10-15,115,NA,NA,4.64448333711023
2020-10-16,12,26.8200700245811,9.06695932295496,11.6349914824867
2020-10-16,51,NA,11.0358414499907,7.25463109997668
2020-10-16,59,18.4384187012903,14.1701030944513,8.42157052411094
2020-10-16,60,NA,12.9166978849904,4.37081998772051
2020-10-16,66,21.2687921997547,8.47393358727121,10.0781243765728
2020-10-16,73,27.9344698152036,22.6269169830443,15.4458004354017
2020-10-16,76,19.9809574285875,14.6342227815913,3.71326679609238
2020-10-16,81,24.2263344146981,19.6374718284798,15.7572656798267
2020-10-16,89,18.3577034543962,15.4789805996496,10.7582012332432
2020-10-16,95,14.7826804557615,11.0107634374817,10.4126318159096
2020-10-16,96,17.0034167569723,11.755512337231,8.18136960150596
2020-10-16,102,18.1901142695332,11.6925957363514,9.30828701844873
2020-10-16,105,18.123134122164,13.7581455472241,10.4047406405904
2020-10-16,114,16.538274049348,12.6622264250474,NA
2020-10-16,115,18.7359162675616,14.9487385420198,5.10431992254044
2020-10-17,12,26.7246554134839,9.07269765401212,11.6319850454344
2020-10-17,51,15.8687064453107,10.980008122829,NA
2020-10-17,59,17.1994418416201,13.3668632686353,13.728516747938
2020-10-17,60,21.1347420353522,12.7521983004985,4.28854475291599
2020-10-17,66,21.2070981803279,8.50493404665879,10.0792428058123
2020-10-17,73,27.8916885018747,22.3730417442757,17.0002208863505
2020-10-17,76,19.7213354495417,14.4715670324421,8.21288655683201
2020-10-17,81,24.0968827211526,20.7737074970006,15.7531872643695
2020-10-17,89,18.1198775996494,15.362766464566,11.0030253764644
2020-10-17,95,13.4959926841386,10.6497906607633,10.2863312202701
2020-10-17,96,16.5770431770476,11.7256270047657,9.39034982240095
2020-10-17,102,17.6212778978698,11.5238402212866,9.8219627911032
2020-10-17,105,17.6762493063099,13.5433308316473,11.1446440095707
2020-10-17,114,16.2576315026543,13.1130549850492,16.4243140925647
2020-10-17,115,18.602397387525,13.4946051369732,6.80110278946351
2020-10-18,12,26.5899035053516,9.09730014918573,11.6334921458345
2020-10-18,51,15.4867303802519,10.9101408889649,8.47312416076707
2020-10-18,59,16.6295313849118,13.3866367012084,14.7640390339784
2020-10-18,60,21.1166062393601,12.5162372850709,3.12620062006972
2020-10-18,66,21.1348815045843,8.85509151208328,10.0762824113863
2020-10-18,73,27.8088115052102,22.1528882126079,18.0243418231618
2020-10-18,76,19.8597403764289,14.1776548810304,9.57480795144285
2020-10-18,81,23.9691499594637,21.0958804619035,15.7634151487083
2020-10-18,89,17.9142330719386,15.7623783317294,11.2623227709034
2020-10-18,95,13.3480245625239,10.3860865681472,10.0381673779913
2020-10-18,96,16.0740234856961,11.2655940662115,10.0259585597143
2020-10-18,102,16.9127216983793,11.3485952286452,9.94907753021531
2020-10-18,105,17.340893421138,13.1109050158688,11.3321598633727
2020-10-18,114,15.9630555314089,13.2938901841331,16.458028889801
2020-10-18,115,17.8441222993515,13.7899313276094,7.81388014098464
2020-10-19,12,26.551754455047,9.28017937226521,11.6350695017383
2020-10-19,51,15.084847226221,10.855021687977,8.70299031015321
2020-10-19,59,16.169626397027,12.7531009351217,14.9571889486664
2020-10-19,60,20.8522713262387,12.6084676057665,4.61206399527932
2020-10-19,66,21.1042770870498,9.35769661833126,10.0686196897582
2020-10-19,73,27.7857971810224,22.0638682699805,18.2885876278543
2020-10-19,76,19.4436294459981,13.8649137857521,8.74394730388818
2020-10-19,81,23.9124999827897,21.1516456557678,15.7540280121655
2020-10-19,89,17.815778780422,15.4447662815688,11.6839092328862
2020-10-19,95,13.0879288923352,10.2526631846455,9.89099478408644
2020-10-19,96,15.8858404027439,10.9570908543454,10.5243060477183
2020-10-19,102,16.6003792594117,11.2123055424317,9.96736341378825
2020-10-19,105,17.1169419060481,12.9338337479619,11.4582076283846
2020-10-19,114,15.7855758011633,13.1937192367555,16.5191308328827
2020-10-19,115,17.7698210057031,13.7729518407416,7.95881771013455
2020-10-20,12,26.4776338454895,9.74260023882486,11.6168033714942
2020-10-20,19,NA,12.8955039739144,NA
2020-10-20,51,15.0274321592837,10.7566247744324,8.85038915822293
2020-10-20,59,15.8522218936583,12.5803919867183,14.5180059283022
2020-10-20,60,20.4029967732015,12.6208430307397,4.3676557677459
2020-10-20,66,21.05932745428,9.9039046959845,10.0666592301603
2020-10-20,73,27.6113624436383,21.9471729034061,18.570389888956
2020-10-20,76,19.1387687625961,13.7703675699521,9.27754905269764
2020-10-20,81,23.7682628040895,21.1239699808315,15.7517698070732
2020-10-20,89,17.6376354741164,14.9335278631765,12.4776315636852
2020-10-20,95,12.8286780838936,10.0896636675989,9.7551172353435
2020-10-20,96,15.6142117752323,10.6049471123377,10.8188000213343
2020-10-20,102,16.2973898686734,11.1694908065926,9.92382527194318
2020-10-20,105,16.8466630987441,12.7041746958699,11.6452539754328
2020-10-20,114,15.5051000714335,13.0671359794131,16.5179396746534
2020-10-20,115,17.5897409203602,13.6386048540568,8.08208519198423
2020-10-21,12,26.4035362464568,10.278116763561,11.6213435865773
2020-10-21,19,NA,13.2782304238408,NA
2020-10-21,51,NA,10.5677418335148,8.93983757713983
2020-10-21,59,15.582707748722,12.1861684352507,14.7721993890792
2020-10-21,60,20.0733257223739,12.6279000928165,6.44726776990712
2020-10-21,66,20.9951768594532,10.3701736824659,10.0710626363491
2020-10-21,73,27.4091842512275,21.8691493128058,18.8206210339347
2020-10-21,76,18.8821250538575,13.6512868989745,8.9624823445903
2020-10-21,81,23.7170453750048,21.0914008915249,15.7620650918952
2020-10-21,89,17.4913120489814,15.0267050298456,12.6668130402516
2020-10-21,95,12.695970645897,9.91497339391884,9.60445217258634
2020-10-21,96,15.4689650844746,10.3892133791294,10.922857584335
2020-10-21,102,15.7103698536253,11.2717946093828,9.87246037457505
2020-10-21,105,16.6764249985968,12.5566334055336,11.858279726677
2020-10-21,114,15.3893409151505,12.9931781668169,16.4923603317612
2020-10-21,115,17.4237269952796,13.5563882311376,8.10933476081822
2020-10-22,12,26.1835190209973,10.7733561856881,11.6305666023141
2020-10-22,19,25.4862178317133,13.5549644305292,11.8291397029863
2020-10-22,51,NA,10.4872206862824,9.0957952859048
2020-10-22,59,15.4087982795066,11.9596156632839,13.8978930281465
2020-10-22,60,19.8008125749751,12.6614859235308,6.7706581730976
2020-10-22,66,21.0165449407909,10.8649337351059,10.0663429965229
2020-10-22,73,27.3232397301267,21.8103646305517,19.0228059921932
2020-10-22,76,18.8136064171581,13.5904245050926,8.65821199710393
2020-10-22,81,23.6713113063479,21.0544769122735,15.7597453418401
2020-10-22,89,17.3746256585099,15.0880665497623,13.1205637368718
2020-10-22,95,12.6365633567255,9.763907997568,9.3577718222903
2020-10-22,96,15.3048237237513,10.2176603352351,11.0061452427474
2020-10-22,102,15.5590084931304,11.2154105138741,9.78282458665477
2020-10-22,105,16.5553353823346,12.6571245220967,12.0623952992028
2020-10-22,114,15.2278142928131,12.921038879461,16.4383212306498
2020-10-22,115,17.2568496877498,13.4567119955516,8.15260963591142
2020-10-23,12,24.3424221620943,11.2995594262114,11.6295708485542
2020-10-23,19,25.4585202754897,13.6922968966603,NA
2020-10-23,51,NA,NA,9.12680630228583
2020-10-23,59,15.237546793716,11.8783732488391,14.2722808043717
2020-10-23,60,19.6222954144976,12.6876233032362,7.41780728131231
2020-10-23,66,21.3621947745582,11.4512962726994,10.0725034045385
2020-10-23,73,26.8153291614122,21.7528277024453,19.1667952390257
2020-10-23,76,18.7516025112369,13.5120792254559,8.76409222258228
2020-10-23,81,23.6505148316967,20.9474350197621,15.7591128592388
2020-10-23,89,17.2695005064173,15.5177245825139,13.6513293571091
2020-10-23,95,12.6721704404105,9.59888405523361,9.28291643332061
2020-10-23,96,15.2018439382873,10.051386407955,11.0208655784466
2020-10-23,102,15.4545119256019,11.2285199537176,9.71437051902431
